"district","hour","mode1","mode2","mode3"
"046","1pm",1.3754,92.1725,6.4521
"046","2pm",1.4737,90.1912,8.3351
"046","3pm",1.4484,88.9113,9.6402
"046","4pm",1.6366,87.4709,10.8925
"046","5pm",2.8361,89.8312,7.3327
"046","6pm",2.3175,89.7313,7.9512
"046","7pm",3.5867,89.097,7.3163
"046","8pm",3.4212,90.2942,6.2846
"046","9pm",4.1201,86.9183,8.9616
"046","10pm",4.0625,87.3314,8.6061
"046","11pm",4.817,86.1959,8.9872
"046","12pm",4.7779,86.3078,8.9143
"046","1am",4.8163,86.1979,8.9859
"046","2am",4.7807,86.2999,8.9194
"046","3am",4.7807,86.2999,8.9194
"047","4am",3.1692,83.3461,13.4847
"047","5am",3.139,83.5048,13.3562
"047","6am",3.2093,84.253,12.5377
"047","7am",3.4577,83.0343,13.5081
"047","8am",1.696,75.4367,22.8673
"047","9am",1.8966,76.3254,21.778
"047","10am",1.8679,76.4433,21.6888
"047","11am",1.7851,77.4281,20.7869
"047","12am",0,80.5958,19.4042
"047","1pm",0.8477,77.0886,22.0637
"047","2pm",0.9005,75.6624,23.4372
"047","3pm",0.8668,75.6159,23.5173
"047","4pm",0.8901,77.0889,22.021
"047","5pm",3.4562,77.9698,18.574
"047","6pm",4.4464,75.8608,19.6928
"047","7pm",3.1957,80.9354,15.869
"047","8pm",3.1236,81.3656,15.5108
"047","9pm",3.3586,81.3314,15.3099
"047","10pm",3.0631,82.9743,13.9626
"047","11pm",3.0968,82.7866,14.1165
"047","12pm",3.0206,83.2103,13.7691
"047","1am",2.9398,83.6596,13.4006
"047","2am",2.9398,83.6596,13.4006
"047","3am",2.9662,84.4127,12.6211
"048","4am",0.1363,66.9012,32.9625
"048","5am",0.1374,66.6338,33.2287
"048","6am",0.1387,66.3122,33.5491
"048","7am",0.1366,67.2741,32.5892
"048","8am",5.1838,60.7695,34.0467
"048","9am",6.3324,60.7733,32.8943
"048","10am",6.4797,59.8608,33.6595
"048","11am",5.0383,62.4695,32.4922
"048","12am",4.0604,65.4117,30.5279
"048","1pm",1.6776,63.817,34.5054
"048","2pm",1.6431,63.6036,34.7533
"048","3pm",1.6168,63.5338,34.8494
"048","4pm",1.796,57.4705,40.7335
"048","5pm",1.5664,61.8446,36.589
"048","6pm",1.0146,64.3699,34.6155
"048","7pm",0.2821,67.3853,32.3326
"048","8pm",0.2887,65.891,33.8203
"048","9pm",0.2659,69.3203,30.4139
"048","10pm",0.2655,70.1284,29.6061
"048","11pm",0.2853,67.8909,31.8237
"048","12pm",0.2862,67.7949,31.9189
"048","1am",0.2862,67.7949,31.9189
"048","2am",0.2862,67.7949,31.9189
"048","3am",0.2862,67.7949,31.9189
"049","4am",2.2779,74.8602,22.8618
"049","5am",1.4932,75.7281,22.7787
"049","6am",1.4806,75.9335,22.586
"049","7am",1.5701,74.5378,23.8921
"049","8am",0,76.051,23.949
"049","9am",0,71.2882,28.7118
"049","10am",0,71.4406,28.5594
"049","11am",0,72.0672,27.9328
"049","12am",0,74.0044,25.9956
"049","1pm",0.9291,75.3237,23.7472
"049","2pm",1.0327,74.7835,24.1838
"049","3pm",1.0002,73.4241,25.5757
"049","4pm",0.9735,77.9919,21.0346
"049","5pm",0,78.9184,21.0816
"049","6pm",1.6595,76.8065,21.534
"049","7pm",0.6873,78.2853,21.0274
"049","8pm",2.2802,74.835,22.8847
"049","9pm",2.9085,75.3432,21.7483
"049","10pm",2.9329,75.1363,21.9308
"049","11pm",2.9174,75.2676,21.815
"049","12pm",2.9478,75.0101,22.0421
"049","1am",2.9478,75.0101,22.0421
"049","2am",2.9478,75.0101,22.0421
"049","3am",2.9478,75.0101,22.0421
"050","4am",1.9511,67.0779,30.971
"050","5am",1.8681,68.4784,29.6534
"050","6am",1.849,68.9965,29.1545
"050","7am",1.1162,69.9193,28.9645
"050","8am",8.6951,67.3219,23.983
"050","9am",8.6457,70.4855,20.8688
"050","10am",8.5244,69.1397,22.3358
"050","11am",8.4365,71.063,20.5005
"050","12am",8.1983,69.1515,22.6503
"050","1pm",7.0276,65.4957,27.4767
"050","2pm",6.9502,68.3512,24.6986
"050","3pm",7.4468,70.0184,22.5348
"050","4pm",6.8776,71.2824,21.84
"050","5pm",5.5349,73.1363,21.3287
"050","6pm",1.8873,74.8409,23.2718
"050","7pm",1.4702,72.1191,26.4107
"050","8pm",1.9863,72.9764,25.0373
"050","9pm",1.9104,69.8714,28.2181
"050","10pm",1.9354,69.4771,28.5874
"050","11pm",1.9301,69.5615,28.5084
"050","12pm",1.9762,69.3039,28.7199
"050","1am",1.9724,68.531,29.4966
"050","2am",1.9804,68.4038,29.6158
"050","3am",1.9804,68.4038,29.6158
"051","4am",2.7415,77.6132,19.6453
"051","5am",2.7145,77.8334,19.452
"051","6am",2.732,78.4942,18.7738
"051","7am",1.8708,78.9445,19.1847
"051","8am",3.4164,76.6,19.9836
"051","9am",4.2653,74.4537,21.281
"051","10am",2.8166,73.0615,24.1219
"051","11am",2.8498,73.8451,23.3052
"051","12am",2.6613,74.4196,22.9192
"051","1pm",2.668,75.5128,21.8191
"051","2pm",2.9238,72.8702,24.206
"051","3pm",2.8416,73.6329,23.5255
"051","4pm",2.7152,74.806,22.4788
"051","5pm",2.9924,74.1011,22.9064
"051","6pm",1.5598,76.6204,21.8198
"051","7pm",2.6479,75.8635,21.4886
"051","8pm",2.0479,77.5724,20.3796
"051","9pm",2.782,77.2824,19.9356
"051","10pm",2.6883,78.0479,19.2638
"051","11pm",2.7093,77.8761,19.4146
"051","12pm",2.6671,78.2205,19.1124
"051","1am",2.6491,78.3676,18.9832
"051","2am",2.6562,78.3098,19.034
"051","3am",2.6562,78.3098,19.034
"052","4am",1.647,70.7728,27.5802
"052","5am",1.647,71.6456,26.7074
"052","6am",1.6467,71.6501,26.7032
"052","7am",1.7353,71.0444,27.2203
"052","8am",5.4337,68.2782,26.2881
"052","9am",4.9922,69.5323,25.4755
"052","10am",5.0433,69.5927,25.3639
"052","11am",4.3149,71.0643,24.6208
"052","12am",5.0219,70.4034,24.5746
"052","1pm",4.8718,70.3895,24.7387
"052","2pm",2.4367,73.3112,24.2521
"052","3pm",2.4305,71.3687,26.2007
"052","4pm",1.9969,72.0788,25.9243
"052","5pm",2.6682,71.2419,26.0898
"052","6pm",3.2135,72.928,23.8584
"052","7pm",1.4158,72.7383,25.8459
"052","8pm",2.0821,72.0163,25.9016
"052","9pm",2.0406,72.156,25.8034
"052","10pm",2.0324,71.4152,26.5524
"052","11pm",2.0501,71.1655,26.7843
"052","12pm",2.0042,71.062,26.9338
"052","1am",2.0042,71.062,26.9338
"052","2am",2.0042,71.062,26.9338
"052","3am",2.0042,71.062,26.9338
"053","4am",7.0981,80.3684,12.5336
"053","5am",7.2605,79.9192,12.8203
"053","6am",6.704,80.8847,12.4113
"053","7am",3.3445,83.2996,13.3559
"053","8am",0.9221,87.3732,11.7046
"053","9am",2.0027,80.8202,17.1771
"053","10am",1.1625,81.9347,16.9028
"053","11am",1.1558,81.2374,17.6068
"053","12am",0,80.8226,19.1774
"053","1pm",0,81.804,18.196
"053","2pm",1.1102,80.7746,18.1152
"053","3pm",1.1249,79.8669,19.0082
"053","4pm",1.089,80.7504,18.1606
"053","5pm",0.8605,78.0949,21.0446
"053","6pm",2.5755,79.5044,17.9201
"053","7pm",5.8146,79.1132,15.0722
"053","8pm",6.6008,79.721,13.6782
"053","9pm",7.3876,79.1048,13.5076
"053","10pm",7.1643,79.7364,13.0993
"053","11pm",7.2457,79.9601,12.7942
"053","12pm",7.1555,80.2094,12.6351
"053","1am",6.9083,80.8932,12.1985
"053","2am",6.9083,80.8932,12.1985
"053","3am",6.9083,80.8932,12.1985
"054","4am",9.3685,76.7089,13.9226
"054","5am",8.7995,76.9673,14.2332
"054","6am",9.0625,77.0802,13.8573
"054","7am",7.3069,78.1526,14.5405
"054","8am",4.3003,77.2886,18.4111
"054","9am",2.0683,78.9084,19.0233
"054","10am",2.065,81.1368,16.7982
"054","11am",3.0473,83.1761,13.7766
"054","12am",1.3617,81.0996,17.5387
"054","1pm",2.0413,82.5564,15.4023
"054","2pm",0.9599,78.8656,20.1745
"054","3pm",1.0262,79.6964,19.2775
"054","4pm",0.8648,81.8926,17.2426
"054","5pm",0.838,80.283,18.8789
"054","6pm",4.3564,79.8004,15.8432
"054","7pm",8.2666,76.1696,15.5637
"054","8pm",9.3856,77.3277,13.2868
"054","9pm",9.5357,76.9649,13.4993
"054","10pm",9.3285,77.4654,13.206
"054","11pm",9.1943,77.1419,13.6638
"054","12pm",9.1101,77.3514,13.5386
"054","1am",9.2105,77.1016,13.6878
"054","2am",9.1421,77.2717,13.5862
"054","3am",9.1421,77.2717,13.5862
"055","4am",2.6208,84.9985,12.3807
"055","5am",2.6585,84.7826,12.5589
"055","6am",2.7241,84.4073,12.8686
"055","7am",2.9357,85.3319,11.7324
"055","8am",2.1309,84.0605,13.8086
"055","9am",3.9735,79.7874,16.2391
"055","10am",4.6753,76.3372,18.9875
"055","11am",4.7312,76.0544,19.2144
"055","12am",4.603,79.5706,15.8264
"055","1pm",4.9765,77.6675,17.356
"055","2pm",4.8561,80.7763,14.3676
"055","3pm",5.6534,80.3855,13.9611
"055","4pm",5.3742,80.5557,14.0701
"055","5pm",4.3362,81.1354,14.5284
"055","6pm",4.0072,82.1862,13.8066
"055","7pm",3.56,82.4993,13.9406
"055","8pm",3.319,85.3058,11.3753
"055","9pm",4.1266,83.9986,11.8747
"055","10pm",2.6111,85.054,12.3349
"055","11pm",2.5625,85.3323,12.1052
"055","12pm",2.5718,85.2792,12.1491
"055","1am",2.5718,85.2792,12.1491
"055","2am",2.5718,85.2792,12.1491
"055","3am",2.5718,85.2792,12.1491
"056","4am",7.0218,65.9955,26.9828
"056","5am",6.5405,69.163,24.2965
"056","6am",6.6337,68.7235,24.6428
"056","7am",4.8098,69.3074,25.8828
"056","8am",12.057,63.7895,24.1535
"056","9am",14.2008,64.809,20.9902
"056","10am",13.7322,64.0124,22.2554
"056","11am",13.1947,66.9107,19.8946
"056","12am",12.3604,63.2542,24.3854
"056","1pm",8.7702,59.3796,31.8501
"056","2pm",6.6682,64.6662,28.6656
"056","3pm",6.9023,62.6623,30.4353
"056","4pm",3.0548,65.7608,31.1844
"056","5pm",3.229,65.6201,31.1509
"056","6pm",1.8638,76.2935,21.8426
"056","7pm",6.7889,66.4756,26.7355
"056","8pm",8.6097,67.7486,23.6418
"056","9pm",7.3186,69.2634,23.418
"056","10pm",6.317,69.4085,24.2745
"056","11pm",6.749,67.3164,25.9346
"056","12pm",6.6108,67.9855,25.4037
"056","1am",6.7369,67.3751,25.888
"056","2am",6.7369,67.3751,25.888
"056","3am",6.7369,67.3751,25.888
"057","4am",5.5762,76.617,17.8068
"057","5am",5.6529,76.2954,18.0517
"057","6am",5.657,76.2781,18.0649
"057","7am",2.5304,78.1819,19.2877
"057","8am",7.2767,73.4458,19.2775
"057","9am",6.7898,73.167,20.0432
"057","10am",6.967,71.378,21.655
"057","11am",6.3908,72.3478,21.2614
"057","12am",3.9534,72.4792,23.5674
"057","1pm",3.2311,71.8495,24.9195
"057","2pm",2.3588,72.6,25.0412
"057","3pm",2.346,78.6974,18.9566
"057","4pm",2.3991,76.1056,21.4954
"057","5pm",1.6472,78.6777,19.6751
"057","6pm",3.5381,78.6,17.8619
"057","7pm",5.6186,75.5621,18.8194
"057","8pm",6.234,74.3652,19.4008
"057","9pm",6.3105,76.4078,17.2817
"057","10pm",5.6112,75.7877,18.6011
"057","11pm",5.5599,76.0088,18.4313
"057","12pm",5.3625,76.8608,17.7767
"057","1am",5.3315,76.9943,17.6742
"057","2am",5.2972,77.1425,17.5603
"057","3am",5.2972,77.1425,17.5603
"058","4am",8.0657,76.8431,15.0912
"058","5am",7.9658,76.7411,15.2931
"058","6am",6.113,78.3571,15.53
"058","7am",4.8153,79.2211,15.9635
"058","8am",2.6864,80.8204,16.4932
"058","9am",1.3948,81.9599,16.6453
"058","10am",1.4767,81.0832,17.4401
"058","11am",0.0741,82.9832,16.9427
"058","12am",0.0731,82.9286,16.9983
"058","1pm",1.1006,83.6104,15.289
"058","2pm",1.3608,78.1931,20.4461
"058","3pm",1.3064,80.1197,18.5739
"058","4pm",1.2414,78.782,19.9766
"058","5pm",0.0754,80.4177,19.507
"058","6pm",3.5149,78.8731,17.612
"058","7pm",6.0841,79.0594,14.8565
"058","8pm",4.2192,80.876,14.9048
"058","9pm",5.3086,79.8628,14.8287
"058","10pm",8.9241,76.8616,14.2143
"058","11pm",8.8794,76.9774,14.1431
"058","12pm",8.9007,76.2452,14.8542
"058","1am",8.8413,76.4035,14.7552
"058","2am",8.8896,76.2746,14.8358
"058","3am",8.7616,76.6163,14.6221
"059","4am",2.4782,70.3208,27.201
"059","5am",2.4933,70.1404,27.3664
"059","6am",2.5337,70.3862,27.0801
"059","7am",1.8021,70.2232,27.9747
"059","8am",0.1301,75.7431,24.1268
"059","9am",0.1391,77.6602,22.2007
"059","10am",0.1445,75.2058,24.6497
"059","11am",0,73.7711,26.2289
"059","12am",0,72.3928,27.6072
"059","1pm",0.7994,69.8801,29.3204
"059","2pm",0.77,72.7585,26.4716
"059","3pm",0.7729,74.6684,24.5587
"059","4pm",0.757,75.1901,24.053
"059","5pm",0.8694,73.7679,25.3627
"059","6pm",4.8752,68.0746,27.0503
"059","7pm",3.8962,70.9279,25.1759
"059","8pm",3.7737,68.5294,27.6969
"059","9pm",3.7063,67.3323,28.9614
"059","10pm",2.6303,68.4997,28.8701
"059","11pm",2.5903,68.978,28.4317
"059","12pm",2.5141,69.8905,27.5953
"059","1am",2.4782,70.3208,27.201
"059","2am",2.4782,70.3208,27.201
"059","3am",2.4782,70.3208,27.201
"060","4am",4.021,77.6388,18.3402
"060","5am",4.0864,76.4292,19.4844
"060","6am",4.2121,76.6092,19.1787
"060","7am",1.9829,76.7779,21.2392
"060","8am",1.0773,73.1058,25.8169
"060","9am",1.4216,75.9545,22.6239
"060","10am",1.389,78.6977,19.9133
"060","11am",1.4147,78.3043,20.2811
"060","12am",0.8787,74.4982,24.6231
"060","1pm",2.2226,75.0075,22.7698
"060","2pm",3.4976,73.5891,22.9133
"060","3pm",3.8301,72.4938,23.6761
"060","4pm",2.5703,74.0019,23.4278
"060","5pm",3.4253,76.9486,19.6261
"060","6pm",4.7179,76.3751,18.907
"060","7pm",4.1554,77.0396,18.805
"060","8pm",4.0387,76.8239,19.1374
"060","9pm",4.0233,76.912,19.0647
"060","10pm",3.8296,78.0238,18.1466
"060","11pm",4.6766,76.9377,18.3857
"060","12pm",4.7016,76.8146,18.4838
"060","1am",4.7016,76.8146,18.4838
"060","2am",4.7629,76.5124,18.7248
"060","3am",4.7629,76.5124,18.7248
"061","4am",4.3857,78.991,16.6233
"061","5am",4.4237,78.8089,16.7674
"061","6am",4.5703,79.637,15.7927
"061","7am",4.6824,77.8859,17.4317
"061","8am",3.5721,76.6263,19.8016
"061","9am",3.7497,78.1387,18.1117
"061","10am",3.9234,78.0655,18.0111
"061","11am",2.6198,78.4886,18.8915
"061","12am",2.6116,75.3496,22.0388
"061","1pm",3.14,77.6396,19.2204
"061","2pm",3.1732,78.3718,18.4549
"061","3pm",3.2342,78.3896,18.3761
"061","4pm",1.8646,81.3489,16.7865
"061","5pm",1.7942,80.8063,17.3995
"061","6pm",3.238,81.9406,14.8214
"061","7pm",3.024,83.0611,13.9149
"061","8pm",4.5356,80.209,15.2554
"061","9pm",4.4252,79.7854,15.7894
"061","10pm",4.4527,78.6701,16.8772
"061","11pm",4.4204,78.8249,16.7547
"061","12pm",4.4204,78.8249,16.7547
"061","1am",4.3885,78.9775,16.634
"061","2am",4.3885,78.9775,16.634
"061","3am",4.3543,79.1413,16.5044
"062","4am",3.3426,64.6325,32.0249
"062","5am",3.285,65.0317,31.6833
"062","6am",3.2395,65.9193,30.8412
"062","7am",1.5344,67.942,30.5236
"062","8am",9.4868,61.3973,29.1159
"062","9am",11.4239,61.394,27.1821
"062","10am",10.9775,63.4214,25.6011
"062","11am",10.4834,66.0258,23.4907
"062","12am",9.7387,63.2869,26.9744
"062","1pm",6.095,66.4909,27.4141
"062","2pm",6.5049,65.1737,28.3215
"062","3pm",5.9783,68.1608,25.8609
"062","4pm",6.6187,66.2458,27.1355
"062","5pm",5.943,65.2432,28.8138
"062","6pm",3.6161,63.3964,32.9875
"062","7pm",3.0312,63.6154,33.3534
"062","8pm",3.2254,62.764,34.0106
"062","9pm",4.0755,63.6446,32.2799
"062","10pm",4.0691,64.7135,31.2174
"062","11pm",4.0835,64.589,31.3275
"062","12pm",4.0643,64.1217,31.814
"062","1am",3.3875,64.1569,32.4556
"062","2am",3.315,64.9242,31.7608
"062","3am",3.3004,65.0788,31.6208
"063","4am",3.3303,81.3852,15.2844
"063","5am",3.443,80.7553,15.8017
"063","6am",3.66,79.5428,16.7972
"063","7am",4.0341,76.2257,19.7402
"063","8am",1.2546,80.7649,17.9805
"063","9am",0.3518,77.2585,22.3898
"063","10am",0.4143,74.305,25.2807
"063","11am",0.3744,75.3906,24.235
"063","12am",0.3615,72.0506,27.5879
"063","1pm",2.4883,71.7582,25.7535
"063","2pm",2.4825,70.6945,26.8231
"063","3pm",1.4124,69.9278,28.6598
"063","4pm",1.266,72.1158,26.6182
"063","5pm",2.3083,78.0735,19.6182
"063","6pm",2.0253,79.3066,18.6681
"063","7pm",4.4685,77.3076,18.2239
"063","8pm",4.7589,78.1977,17.0434
"063","9pm",4.9656,77.4426,17.5918
"063","10pm",4.8731,78.8212,16.3057
"063","11pm",3.7577,80.885,15.3573
"063","12pm",3.6578,81.3935,14.9487
"063","1am",3.6028,81.6733,14.7239
"063","2am",3.6028,81.6733,14.7239
"063","3am",3.6028,81.6733,14.7239
"064","4am",3.1931,75.0038,21.8032
"064","5am",3.2284,74.727,22.0446
"064","6am",2.5547,74.5193,22.926
"064","7am",2.6576,72.4662,24.8763
"064","8am",0.5662,70.6166,28.8172
"064","9am",0.2875,70.9978,28.7147
"064","10am",0,68.3907,31.6093
"064","11am",0.2981,66.234,33.4679
"064","12am",0.2667,66.397,33.3363
"064","1pm",3.1437,62.7305,34.1258
"064","2pm",1.9478,68.4284,29.6237
"064","3pm",2.2399,67.497,30.2631
"064","4pm",2.0844,69.5279,28.3876
"064","5pm",2.1096,70.1755,27.7148
"064","6pm",3.527,69.8641,26.609
"064","7pm",4.4957,69.8861,25.6182
"064","8pm",4.1329,72.7672,23.0999
"064","9pm",3.2407,74.631,22.1283
"064","10pm",3.2176,74.812,21.9705
"064","11pm",3.1922,75.0104,21.7974
"064","12pm",3.0995,75.7362,21.1643
"064","1am",3.076,75.9204,21.0036
"064","2am",3.076,75.9204,21.0036
"064","3am",3.0892,75.8168,21.094
"065","4am",5.8843,74.617,19.4987
"065","5am",6.0307,73.9856,19.9837
"065","6am",5.1286,74.2984,20.5731
"065","7am",3.8353,72.5241,23.6406
"065","8am",0,76.3652,23.6348
"065","9am",0.2543,76.8176,22.9281
"065","10am",0.2889,76.1111,23.6
"065","11am",1.7587,72.3237,25.9175
"065","12am",1.7135,71.9572,26.3294
"065","1pm",1.5791,72.0533,26.3676
"065","2pm",2.6883,80.0497,17.262
"065","3pm",3.8704,77.2004,18.9292
"065","4pm",2.4511,78.3754,19.1735
"065","5pm",2.2983,78.2699,19.4318
"065","6pm",3.6857,77.5883,18.726
"065","7pm",6.3353,72.118,21.5468
"065","8pm",6.6215,72.5233,20.8552
"065","9pm",6.5714,72.7314,20.6973
"065","10pm",6.5714,73.5878,19.8408
"065","11pm",6.4719,73.9874,19.5407
"065","12pm",6.4719,73.9874,19.5407
"065","1am",6.4719,73.9874,19.5407
"065","2am",6.4427,74.1048,19.4525
"065","3am",6.4719,73.9874,19.5407
"066","4am",4.1889,72.3166,23.4945
"066","5am",3.3364,73.2886,23.3749
"066","6am",3.6449,72.5904,23.7647
"066","7am",1.9675,73.5549,24.4776
"066","8am",4.133,71.3363,24.5307
"066","9am",4.5519,69.3979,26.0502
"066","10am",4.7047,66.333,28.9624
"066","11am",3.5831,71.6986,24.7183
"066","12am",3.4866,72.6879,23.8255
"066","1pm",3.4902,73.9157,22.5941
"066","2pm",6.0639,71.3733,22.5628
"066","3pm",4.3564,75.1045,20.5391
"066","4pm",5.01,72.4804,22.5096
"066","5pm",7.4875,67.4728,25.0397
"066","6pm",4.683,71.4241,23.8929
"066","7pm",4.3676,71.2084,24.424
"066","8pm",5.3811,71.0719,23.5471
"066","9pm",4.4539,70.5652,24.9809
"066","10pm",4.4772,69.1491,26.3737
"066","11pm",4.1739,72.4157,23.4104
"066","12pm",4.1889,72.3166,23.4945
"066","1am",4.1889,72.3166,23.4945
"066","2am",4.1889,72.3166,23.4945
"066","3am",4.1889,72.3166,23.4945
"067","4am",0.7504,76.6355,22.6142
"067","5am",0.7607,76.9257,22.3136
"067","6am",0.8032,76.5095,22.6873
"067","7am",0.8762,75.7953,23.3285
"067","8am",1.1223,71.7324,27.1453
"067","9am",1.2054,70.953,27.8416
"067","10am",1.2907,70.1877,28.5216
"067","11am",0,70.8959,29.1041
"067","12am",1.3187,71.226,27.4553
"067","1pm",2.0754,73.8737,24.0509
"067","2pm",3.0537,76.7132,20.2331
"067","3pm",2.3051,73.8729,23.822
"067","4pm",1.3227,72.4679,26.2094
"067","5pm",1.2351,74.1926,24.5723
"067","6pm",3.5228,70.9175,25.5597
"067","7pm",3.4851,72.5229,23.992
"067","8pm",0.8027,76.5236,22.6737
"067","9pm",0.8039,76.4908,22.7053
"067","10pm",0.8048,76.4621,22.7331
"067","11pm",0.7546,77.1099,22.1355
"067","12pm",0.734,77.1463,22.1197
"067","1am",0.734,77.1463,22.1197
"067","2am",0.734,77.1463,22.1197
"067","3am",0.734,77.1463,22.1197
"068","4am",3.1545,76.8474,19.9982
"068","5am",3.1797,76.662,20.1583
"068","6am",3.1825,77.4433,19.3743
"068","7am",3.2631,76.0734,20.6635
"068","8am",1.4604,72.3991,26.1405
"068","9am",2.8529,71.5303,25.6168
"068","10am",2.742,73.0819,24.1761
"068","11am",2.8245,72.2716,24.9039
"068","12am",2.6871,71.8829,25.43
"068","1pm",3.7778,70.9036,25.3186
"068","2pm",3.6084,71.1415,25.2501
"068","3pm",2.093,73.176,24.731
"068","4pm",1.1485,72.0709,26.7806
"068","5pm",1.2414,72.4022,26.3564
"068","6pm",1.4163,76.2457,22.338
"068","7pm",3.3741,76.0852,20.5407
"068","8pm",3.304,76.5819,20.1141
"068","9pm",3.146,76.9094,19.9446
"068","10pm",3.0326,77.742,19.2255
"068","11pm",3.0953,77.2812,19.6234
"068","12pm",3.0953,77.2812,19.6234
"068","1am",3.0668,77.4909,19.4424
"068","2am",3.0376,77.7052,19.2573
"068","3am",3.0376,77.7052,19.2573
